business_id,name,address,postal_code,latitude,longitude,Restaurant_Name,Location_Name,Address,Zip,inspection_latitude,inspection_longitude,Inspection_Date,review_id,user_id,stars,useful,funny,cool,text,date
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,QM5ZeMwjIrmeJnqGCS21dw,Gab1_sLsjJLAJojoFd-d-g,5,0,0,1,"Really intersting food.  The staff was helpful.   The octopus ball appetizers were really great.  I had the sampler. We also had the ""Japanese Pancake"" which is more like an omelet than a pancake but it is filled with all sorts of interesting things.  We also had some noodles.  The whole meal with appetizers was about $20.  I definitely want to sample some other items next time.",2018-10-20 07:05:28
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,0aWrwdZo_s50JniCR91sRQ,SLw9Tujz9IHB1AOvOoEOUg,4,0,0,0,"We have been waiting for this spot to open. We've never had Japanese street food, and these foods are great. We had the 16 pc sample takoyaki, the grilled squid, deep fried octopus, potato tornado and the Japanese pancake. We're definitely coming back to try more and...that octopus is amazing, so we're coming back for that! Customer service is pretty good too.",2018-10-20 04:28:36
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,7rAfofTxHHOferAclFuLbA,YE54kKTuqJJPNYWIKIpOEQ,4,4,1,4,"Caveat: Japanese street food is probably my least favorite sub cuisine of Japan. 

That being said, this was a fun experience. I ordered three things to get a broad experience. The potato cut up on a stick was tasty and enjoyable. Definitely worth getting. The takoyaki sampler had one that I liked, two I was ok with, and one I wasn't so wild anout. The yakisoba is a bit of an acquired taste for me--smoke and salt were the dominant flavors that I tasted. Admittedly I'm not so sure I would be rushing to get it again but if those flavors work for you, then you're going to dig it.

Bonus points for an open kitchen. Really dug watching them prepare the food.

Thumbs up.",2018-09-23 19:21:33
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,78r_tc1hNoLX8_yNmHuobA,rD5HzkCZrrZidinORahgBQ,5,0,0,0,"I came to Takopa because we were invited to a limited guest invite-only soft opening. The theme is Japanese street food. Spending some considerable time in Japan, I was very excited and intrigued to try this place out. Much to my surprise, Takopa offers a dish called okonomiyaki, a pancake with pork and seafood. I can say without a doubt that one bite of this took me straight back to my days trolling the streets of Osaka munching on everything in site. Truly an exceptional taste. This place is highly recommended!",2018-09-22 05:08:31
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,kVrm-HsoOf2PuOQwbEIR2A,iew5lGWb-kGRRDSMii_QTw,5,0,0,0,"It's delicious and inexpensive. The restaurant is cute, clean, and cozy. The staff is friendly and will check on you often. Everything was perfect.",2018-11-02 02:31:26
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,sZe2-BNjS_9Pw51OM25GLA,EWJHgX6ndTu_aSLrN_dfYA,5,0,0,0,"Went to the recent grand opening. Can be kind of hard to find in the strip mall, but a gem in Chinatown. Authentic Japanese owned restaurant. Tried the yakisoba, takoyaki, and okonomiyaki. All reminded me of my vacation to japan - so fresh and delicious.

Highly recommended, and I will definitely be back the next time I visit Vegas.",2018-10-20 07:24:28
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,jOBmow5NRy7Ayen2px9SGQ,OXSJCjKtvZPf-YPDCXcWZg,4,5,1,2,"Takopa is a new Japanese street food restaurant from the same owners as Izakaya Go and Pokeman. It's located in the middle of the large mall in China Town, right behind the giant gold statue. The inside is pretty small like the usual restaurants in the area. There's maybe around 5 tables and a bar style seating area as well. It definitely gets busy later in the night so be prepared for a possible wait. 

As for the food I tried a few different menu items. The tornado potato was good. It was super crispy and almost more like a fresh chip, I recommend adding garlic! The ikamaru was cooked perfectly and had just a bit of seasoning. A must try for any squid lovers. My all time favorite though was the tako wasabi. The flavor was unlike anything I had tried before, the wasabi was not super spicy at all and the octopus was very fresh & tasty. I didn't care as much for the takoyaki, but I think it's just a texture thing for me. I assumed they'd be a bit more crispy, but were kind of mushy.

Overall I really liked this place and would come back again to try more of the dishes. I'm glad to see another new concept from these owners.",2018-10-17 02:22:44
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,eWUnk3615gmFgjyDspbOaA,eC6ViVGQRFvJwy6V6ZaHew,5,0,0,0,"love the place from interior, cleanliness, friendliness, & food.  didn't know which one i wanted, so ordered the takopa sampler.  i still don't know which one i like best since they are all delicious.  looking forward to going back to try their other items on the menu.",2018-10-28 06:15:36
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,JOqmQfJ1AmFQ4HiYu96PTg,z_GFqa4KTs6lFMUXp2uObQ,4,0,0,0,"Delicious food with nice decor in a shopping complex that could sorely use another great dining option, especially if you're someone like me who likes to graze for extended periods of time on small plates rather than chow down on one large entree. The prices can't be beat, either -- we ordered two small plates and the total cost came out to $10 with tax and tip.

The service left a little bit to be desired, and it's a bit awkward when entire meals are coming out to guests who came in after you while you're stuck there waiting for two appetizers, but Takopa is new, so I understand that it takes a little while to get your legs. Overall, I enjoyed my experience and will return soon. I'm really looking forward to what the future holds for this place.",2018-10-08 01:47:59
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,YrIhU_HNctV7sFCEPSXOtg,n4tJPB0mmOzq07hwC9Gpxg,4,0,0,0,"I love takoyaki so I was super excited when I found out that this place was opening. I've been here two times and the food is consistent. The flavors of the takoyaki are pretty good, my favorite is the spicy. I don't like the texture as much so maybe they can cook it longer because it's kinda mushy. It also doesn't have that crunch when you bight  into it. The best menu item here is the okonomiyaki. It's crunch and filled with seafood. Also, there's plenty of sauce on it like how it should be. Overall, I give 4 stars because I don't have to go to another restaurant just to have to takoyaki (where it's a side dish).",2018-11-10 02:36:47
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,E7JTy4HbghvKh06i5hqy3Q,be1wmvkLbWaJNs7bf5zvsA,5,0,0,0,"Came here for lunch, ordered takoyaki sampler (16 pieces) with friends, all four flavors were good, I liked the ""original"" flavor the most.  Chicken Yakisoba was very tasty, a little bit on the sweet side.  Okonomiyaki was the best in town! Texture was perfect and the sauce was very tasty.  The restaurant was simple and cute.  Really loved the open kitchen design.  We saw our orders being made.  Waitress was kind of slow and not certain about some items, but pretty friendly.  I love the fact that it's in Chinatown Plaza, which has ample parking and many other stores to go to.  Will definitely return to try other items!",2018-10-14 08:37:07
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,BhbV18R8tIY1yUlC1a5HSg,Wbc4xdw_fGXGvhZoEmZpmQ,5,0,0,0,"Cool new spot in Chinatown. The food reminds me of Japan. Both Takoyaki and Okonomiyaki had the right texture, nice and soft on the inside. The servers were very knowledgeable, was told it takes time for dishes to come out cuz they make it by the order which was fine, rather wait for good food. Have to go back for their yakisoba and other side dishes.",2018-10-10 03:56:38
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,QiM5fqeXd-Uf7coi_jbDdg,54zqyneshZvyWymZLE6mJw,4,0,0,0,"We got the big sampler of takoyaki, the pancake, and seafood yakitori.  Now considering this place is from izakaya go I expected the takoyaki to be a lot better. Don't get me wrong they were still good here, but they are so much better at izakaya go.  Next the pancake, my favorite thing today.  We didn't add anything to it, the bacon was crispy as well as the exterior, egg was not overly cooked and just really hit the spot.  The seafood yakitori was great also. Seafood wasn't over cooked and there was more than I expected for the price.  Will be back.",2018-11-03 20:39:52
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,JfkRvrPzx249nU6iMC6F2A,MghRQ6h95OSD5so41-SPBA,2,1,0,1,"I really wanted the takoyaki to be good here. I really did, but I'm not going to lie and say it was good, but I know it has potential to be good. I'm only criticizing, because I care. I love Pokeman and Izakaya Go, so I really want this place to succeed as well. I know this place just opened, but if you're going to have a takoyaki-centered restaurant, I would really hope you're going to perfect your takoyaki recipe before opening-up shop.

My friend and I ordered the original and mentaiko takoyaki. Both of the actual takoyaki just tasted flavorless and uninspired. The toppings could only do so much and I had to heavily rely on the pickled ginger to enhance the taste of the dishes. Very much not a good sign. 

The dish that I actually enjoyed was the okonomiyaki. It almost tasted like the ones I had in Japan. However, there is room for improvement. 

I really hope they improve on their takoyaki. It's one of my favorite Japanese street foods, and it would be a bummer if they don't elevate their standards on their main dish.",2018-10-21 17:37:31
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,_RLLMm7L1PbwVQeJzH1fGg,103xHOR0HgqSiLlsCXrhSw,4,3,1,3,"Now it's My favorite Takoyaki place in Las Vegas.

I tried Original.
their Takoyaki was soft one which is common in west side of Japan. It might not common in US to feel like almost raw inside. But actually, it's common in Osaka.
I prefer harder outside one like ""Gindako"" in Tokyo personally though.
But the taste of their Takoyaki was really good.

It came with 6 counts. I don't know it's been like that or not. cuz I saw the picture with 8 counts on Yelp too...

And the stuff was really nice.",2018-10-24 19:35:01
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,CECqu7IhyNBPOAaigzRysA,nM1ZPdb2H__j-uJCiXpddg,2,0,0,0,"Customer service was good and I enjoyed sitting at the bar area, watching the takoyakis being made. I wasn't a big fan of the taste of the takoyaki (original) and regular okinomiyaki. I'm no connoisseur by any means so I honestly have nothing to compare it to. Their ramen was alright.",2018-10-26 08:31:14
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,04h0lng7S7TpwWp3aUNQxw,fznQfDod_KPTefK9z-rCKw,4,0,0,0,It's pretty good!  Staff are attentive too. Try sitting at the counter to see things in action.,2018-10-09 00:43:15
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,ItQw5ZtghRlg-6XavARfWg,Ay7jxF7DZMv7am172U9Gxw,5,0,0,0,"Great pricing with a great environment! Good takoyaki for 5 bucks, and crispy garlic tornado potatoes for 3 dollars. Worth!",2018-10-31 03:50:47
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,gBRZHa1e7tNMBOB2C8VtYQ,oE27tUjSls9ZvtTnQ5f6Ow,5,0,0,0,"I can't believe how good this food is! And it says small plates, but the portions are big especially for the price. Maybe it's just because of the grand opening but I really hope it stays consistent. Everything we ordered was amazing and had us oohing and ahhhing, and offering bites to each other because we are amazed at how good it is. We'll definitely be back often.",2018-10-13 21:35:40
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,MNahVZGLemDKHpB-Uvd8vg,tdZfbXyMVlabKHlTsI5v_g,5,3,0,0,"I've been waiting for the store to open for forever now and I was not disappointed when I went to their opening! They had a soft opening the week before but I wasn't able to to go! Though when I was finally able to visit I was very much satisfied and would definitely go again! 
 I ordered their karaage, original takoyaki and the tornado potato with cheese! The food was amazing and they looked very presentable and tasty! The chicken was so tender yet crispy! Usually I like to add sauce usually for karaages but theirs you really don't need to! 
 I totally recommend this place to anyone looking for some good Japanese street food! It's also facinating to watch them cook your food and prepare it! The staff was very friendly and accommodating! 
 The price is very worth it too! 
Again most definitely will come back again and will totally be recommending it to anyone!",2018-10-02 23:24:07
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,aWSgHItWjUTDT8aCrrp-Bw,J_qauqGJ3DQ_FZwSqvTPdw,5,2,1,5,"Finally this place is open!!!! 
The menu is pretty simple which is great! 

We ordered:

*Takopa sampler-love it! You get to try all types of takoyaki if you're indecisive. 
*Okonomiyaki-ordered it with kimchi! It tastes like a giant version of a takoyaki lol. MUST order this!
*Takowasabi-I've always liked this. Its nothing different w/ the other takowasabi. 
*Yakisoba-ordered it w/Chicken but I think with just veggies is already good enough! 
*Potato Tornado-its okay. Its just a regular potato w/ seasoning lol

Will be coming back here again. Hopefully they will have their alcohol licensed by then! :)",2018-09-29 03:27:09
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",89102,36.1253808,-115.1959803,TAKOPA,TAKOPA,4215 W SPRING MOUNTAIN A,89102,36.125,-115.196,2019-10-03T00:00:00.000Z,UVXMhT3IEkR6fY13k2SZ1w,fgkJ6KUlrmbKyLDQervxsw,2,11,5,6,"I like the concept of a takoyaki spot, which also serves some favorite Japanese snacks. But, maybe takoyaki in this case should be left for street vendors in Japan. 

We tried the 16-piece sampler, which included the original, mentaiko, spicy, and negi shio. Unfortunately, none of them really stood out too much and we all felt that the batter was undercooked. Both the seafood and original yakisoba were too salty for my liking. The sauce was not good. The okonomiyaki and ramen were average at best. I was also disappointed by how the potato tornado was overfried. It tasted exactly like potato chips on a stick and were brittle and broke right off instead of being crispy on the edges and slightly softer on the inside from the ones I've tried at night markets and street vendors. 

The only dish that I thought was done well was the karaage, which was well-fried and tender on the inside. Hopefully things improve after the soft opening. I do like the open view of the kitchen and the preparation of the takoyaki. The pries are fair, but not worth a visit unless quality improves.",2018-10-09 01:20:07
